id_vente,date,id_client,id_produit,id_canal,quantite,prix_unitaire,remise_pct,montant,statut
VNT000310,2024-01-07,CLT06622,PRD0137,CH06,5,22.61,0,113.05,livré
VNT000311,2024-09-03,CLT06641,PRD0134,CH07,1,100.8,10,90.72,en_cours
VNT000312,2022-01-31,CLT08483,PRD0238,CH03,2,2784.38,0,5568.76,livré
VNT000313,2024-11-24,CLT09023,PRD0281,CH03,4,448.45,5,1704.11,livré
VNT000314,2022-10-04,CLT04343,PRD0005,CH06,1,974.68,5,925.95,livré
VNT000315,2022-05-23,CLT06973,PRD0283,CH03,3,341.66,0,1024.98,livré
VNT000316,2022-10-20,CLT06293,PRD0075,CH03,1,376.32,10,338.69,annulé
VNT000317,2024-04-22,CLT05466,PRD0187,CH02,3,1347.27,5,3839.72,livré
VNT000318,2023-12-07,CLT03753,PRD0174,CH07,8,1359.52,0,10876.16,livré
VNT000319,2023-08-31,CLT11283,PRD0282,CH04,2,94.89,0,189.78,livré
VNT000320,2023-06-28,CLT05789,PRD0297,CH08,6,421.21,0,2527.26,livré
VNT000321,2024-04-02,CLT05167,PRD0116,CH01,3,152.01,0,456.03,livré
VNT000322,2024-05-14,CLT11157,PRD0002,CH06,2,4055.79,0,8111.58,livré
VNT000323,2024-02-29,CLT11201,PRD0081,CH01,3,660.99,0,1982.97,livré
VNT000324,2024-07-05,CLT00383,PRD0372,CH06,1,745.93,0,745.93,livré
VNT000325,2022-10-24,CLT00869,PRD0392,CH06,1,503.3,0,503.3,livré
VNT000326,2024-11-10,CLT06503,PRD0289,CH08,1,31.93,5,30.33,en_cours
VNT000327,2024-12-11,CLT01618,PRD0146,CH04,3,79.19,0,237.57,livré
VNT000328,2022-05-31,CLT05390,PRD0135,CH06,1,78.52,20,62.82,livré
VNT000329,2024-04-22,CLT02367,PRD0307,CH10,1,147.05,10,132.35,livré
VNT000330,2022-09-03,CLT09114,PRD0093,CH04,1,330.89,10,297.8,livré
VNT000331,2022-06-08,CLT02364,PRD0353,CH05,2,434.77,5,826.06,livré
VNT000332,2024-04-12,CLT10808,PRD0298,CH04,2,364.88,0,729.76,livré
VNT000333,2024-03-24,CLT09582,PRD0149,CH03,2,160.2,10,288.36,livré
VNT000334,2024-06-29,CLT05728,PRD0172,CH08,5,555.82,15,2362.24,livré
VNT000335,2022-09-26,CLT10165,PRD0247,CH03,2,127.65,0,255.3,livré
VNT000336,2023-02-12,CLT00297,PRD0222,CH02,3,1829.56,10,4939.81,livré
VNT000337,2024-04-23,CLT07288,PRD0079,CH06,2,387.4,0,774.8,livré
VNT000338,2023-04-25,CLT08502,PRD0057,CH04,1,746.9,5,709.55,livré
VNT000339,2022-04-08,CLT06537,PRD0158,CH04,2,276.99,0,553.98,annulé
VNT000340,2022-11-13,CLT02886,PRD0345,CH08,3,180.47,0,541.41,livré
VNT000341,2024-04-16,CLT09622,PRD0165,CH02,4,1317.71,0,5270.84,livré
VNT000342,2023-12-05,CLT02344,PRD0144,CH05,3,125.61,10,339.15,livré
VNT000343,2022-06-21,CLT01195,PRD0147,CH03,1,71.53,0,71.53,livré
VNT000344,2023-12-02,CLT04182,PRD0398,CH06,3,484.27,0,1452.81,livré
VNT000345,2022-10-31,CLT03569,PRD0278,CH04,1,203.13,15,172.66,livré
VNT000346,2022-09-17,CLT11019,PRD0310,CH09,1,264.14,0,264.14,livré
VNT000347,2023-09-14,CLT01227,PRD0185,CH06,3,996.43,10,2690.36,livré
VNT000348,2023-01-20,CLT11765,PRD0279,CH03,1,104.83,5,99.59,livré
VNT000349,2022-05-05,CLT02220,PRD0227,CH04,2,2584.71,5,4910.95,livré
VNT000350,2024-09-07,CLT04507,PRD0308,CH04,1,223.48,0,223.48,livré
VNT000351,2022-04-06,CLT08073,PRD0330,CH03,5,56.28,0,281.4,livré
VNT000352,2024-07-30,CLT04630,PRD0036,CH08,2,1104.34,20,1766.94,annulé
VNT000353,2022-06-13,CLT02490,PRD0391,CH08,1,572.39,0,572.39,livré
VNT000354,2024-03-16,CLT04716,PRD0161,CH01,1,694.98,0,694.98,livré
VNT000355,2022-12-15,CLT01981,PRD0247,CH07,2,127.65,5,242.53,en_cours
VNT000356,2022-03-12,CLT02563,PRD0228,CH05,2,471.63,0,943.26,livré
VNT000357,2022-07-09,CLT02787,PRD0060,CH06,3,397.17,10,1072.36,livré
VNT000358,2024-12-06,CLT02011,PRD0242,CH06,3,1017.18,0,3051.54,livré
VNT000359,2022-07-05,CLT06589,PRD0356,CH04,1,477.93,5,454.03,annulé
VNT000360,2024-03-01,CLT04468,PRD0343,CH05,1,226.1,0,226.1,livré
VNT000361,2024-03-03,CLT06155,PRD0295,CH01,3,89.84,15,229.09,livré
VNT000362,2024-03-01,CLT05739,PRD0117,CH10,4,124.3,5,472.34,livré
VNT000363,2022-12-15,CLT05070,PRD0310,CH05,4,264.14,5,1003.73,annulé
VNT000364,2022-05-31,CLT07703,PRD0040,CH06,1,1112.02,10,1000.82,livré
VNT000365,2022-08-29,CLT04734,PRD0098,CH03,6,669.91,0,4019.46,livré
VNT000366,2022-04-17,CLT08013,PRD0382,CH04,4,405.4,0,1621.6,livré
VNT000367,2022-02-10,CLT08660,PRD0105,CH03,2,21.75,5,41.32,livré
VNT000368,2023-03-06,CLT03917,PRD0021,CH03,2,549.69,5,1044.41,livré
VNT000369,2022-01-04,CLT08412,PRD0172,CH02,2,555.82,0,1111.64,livré
VNT000370,2022-01-13,CLT04217,PRD0145,CH05,4,13.83,10,49.79,livré
VNT000371,2022-06-27,CLT07211,PRD0218,CH03,1,328.51,5,312.08,livré
VNT000372,2023-12-06,CLT00364,PRD0023,CH03,2,1931.06,0,3862.12,annulé
VNT000373,2024-10-28,CLT04601,PRD0020,CH07,1,3303.08,0,3303.08,livré
VNT000374,2023-05-14,CLT04753,PRD0039,CH10,2,2417.32,5,4592.91,livré
VNT000375,2023-01-06,CLT08864,PRD0333,CH06,4,128.39,0,513.56,livré
VNT000376,2023-02-26,CLT03737,PRD0236,CH03,4,1241.85,20,3973.92,livré
VNT000377,2024-09-07,CLT01641,PRD0254,CH05,2,146.0,0,292.0,en_cours
VNT000378,2022-06-27,CLT03422,PRD0274,CH07,1,380.01,0,380.01,livré
VNT000379,2023-12-22,CLT09768,PRD0324,CH01,4,248.5,0,994.0,livré
VNT000380,2024-05-28,CLT04307,PRD0264,CH05,1,495.91,5,471.11,livré
VNT000381,2023-04-07,CLT07885,PRD0124,CH05,4,121.51,0,486.04,livré
VNT000382,2022-08-09,CLT00756,PRD0319,CH01,3,212.99,5,607.02,livré
VNT000383,2023-12-16,CLT11244,PRD0196,CH07,2,174.3,15,296.31,annulé
VNT000384,2024-08-05,CLT09866,PRD0144,CH05,3,125.61,10,339.15,livré
VNT000385,2024-03-11,CLT06308,PRD0132,CH05,3,141.07,0,423.21,livré
VNT000386,2022-03-14,CLT10047,PRD0219,CH03,1,511.98,10,460.78,en_cours
VNT000387,2023-03-06,CLT02419,PRD0350,CH05,3,238.74,0,716.22,livré
VNT000388,2023-10-30,CLT07510,PRD0163,CH05,9,1037.59,0,9338.31,livré
VNT000389,2023-10-12,CLT10031,PRD0068,CH01,1,486.01,5,461.71,en_cours
VNT000390,2022-11-07,CLT08770,PRD0228,CH01,3,471.63,0,1414.89,livré
VNT000391,2024-04-11,CLT07231,PRD0255,CH04,3,212.2,15,541.11,livré
VNT000392,2022-09-09,CLT08265,PRD0242,CH02,1,1017.18,5,966.32,livré
VNT000393,2024-10-13,CLT08236,PRD0108,CH02,6,91.76,0,550.56,livré
VNT000394,2023-11-17,CLT02131,PRD0317,CH04,2,191.78,20,306.85,livré
VNT000395,2023-05-12,CLT05081,PRD0257,CH04,5,417.64,5,1983.79,livré
VNT000396,2024-10-09,CLT01076,PRD0291,CH07,1,271.03,0,271.03,livré
VNT000397,2022-04-25,CLT11798,PRD0153,CH03,5,114.66,5,544.63,livré
VNT000398,2023-12-25,CLT03351,PRD0036,CH09,1,1104.34,10,993.91,livré
VNT000399,2023-01-25,CLT03441,PRD0190,CH04,2,832.1,5,1580.99,livré
VNT000400,2023-11-04,CLT03014,PRD0170,CH04,1,1163.08,15,988.62,livré
VNT000401,2023-09-10,CLT07234,PRD0267,CH02,7,199.16,10,1254.71,livré
VNT000402,2024-12-04,CLT01607,PRD0397,CH06,1,751.95,10,676.76,livré
VNT000403,2022-08-29,CLT09351,PRD0262,CH09,2,287.56,0,575.12,livré
VNT000404,2024-01-20,CLT03790,PRD0331,CH02,3,85.55,0,256.65,livré
VNT000405,2024-05-25,CLT03116,PRD0388,CH01,4,539.21,0,2156.84,livré
VNT000406,2023-06-13,CLT09531,PRD0011,CH06,3,2607.1,10,7039.17,livré
VNT000407,2023-10-03,CLT03962,PRD0294,CH06,2,101.65,5,193.13,livré
VNT000408,2023-08-19,CLT08339,PRD0373,CH03,1,572.95,10,515.66,livré
VNT000409,2023-09-29,CLT05932,PRD0255,CH07,1,212.2,0,212.2,livré
VNT000410,2022-11-19,CLT10328,PRD0039,CH08,2,2417.32,10,4351.18,livré
VNT000411,2023-03-31,CLT09573,PRD0392,CH07,3,503.3,15,1283.41,livré
VNT000412,2024-06-10,CLT01689,PRD0026,CH02,2,1191.42,10,2144.56,livré
VNT000413,2022-03-23,CLT11197,PRD0022,CH06,1,606.35,5,576.03,livré
VNT000414,2023-12-23,CLT03005,PRD0376,CH07,2,473.94,5,900.49,livré
VNT000415,2024-11-09,CLT01386,PRD0133,CH02,1,117.33,0,117.33,annulé
VNT000416,2023-10-27,CLT03003,PRD0174,CH05,2,1359.52,15,2311.18,livré
VNT000417,2023-03-27,CLT07271,PRD0107,CH05,1,40.58,5,38.55,livré
VNT000418,2023-12-28,CLT08906,PRD0184,CH01,9,377.44,0,3396.96,livré
VNT000419,2022-08-13,CLT06140,PRD0301,CH03,3,196.99,10,531.87,livré
VNT000420,2024-01-09,CLT05192,PRD0112,CH08,4,177.52,0,710.08,livré
VNT000421,2022-01-30,CLT07618,PRD0083,CH04,1,557.95,10,502.16,livré
VNT000422,2023-02-21,CLT08252,PRD0308,CH04,2,223.48,15,379.92,livré
VNT000423,2023-01-11,CLT05654,PRD0334,CH04,2,58.15,0,116.3,livré
VNT000424,2022-09-09,CLT08886,PRD0048,CH05,1,1788.65,0,1788.65,livré
VNT000425,2022-11-04,CLT00277,PRD0183,CH05,2,994.73,0,1989.46,livré
VNT000426,2022-12-10,CLT00371,PRD0032,CH04,1,1627.25,5,1545.89,livré
VNT000427,2023-02-12,CLT05309,PRD0238,CH09,9,2784.38,0,25059.42,livré
VNT000428,2024-07-16,CLT00511,PRD0119,CH06,1,72.7,5,69.06,livré
VNT000429,2023-04-22,CLT05988,PRD0328,CH02,3,75.84,10,204.77,livré
VNT000430,2023-07-24,CLT01572,PRD0214,CH09,4,2664.81,5,10126.28,livré
VNT000431,2022-05-05,CLT05917,PRD0341,CH07,2,93.71,0,187.42,en_cours
VNT000432,2024-10-19,CLT03749,PRD0102,CH01,2,89.98,0,179.96,en_cours
VNT000433,2022-09-25,CLT01163,PRD0011,CH06,3,2607.1,20,6257.04,livré
VNT000434,2023-10-23,CLT04734,PRD0206,CH03,5,2342.64,5,11127.54,livré
VNT000435,2022-12-08,CLT03369,PRD0089,CH07,1,762.44,10,686.2,en_cours
VNT000436,2022-12-16,CLT01099,PRD0181,CH06,5,1265.93,0,6329.65,livré
VNT000437,2024-11-10,CLT07171,PRD0247,CH06,2,127.65,0,255.3,annulé
VNT000438,2022-03-06,CLT07637,PRD0328,CH01,10,75.84,0,758.4,livré
VNT000439,2024-07-13,CLT00724,PRD0039,CH06,1,2417.32,0,2417.32,livré
VNT000440,2022-03-18,CLT08953,PRD0331,CH09,6,85.55,0,513.3,livré
VNT000441,2022-02-05,CLT03622,PRD0210,CH06,3,89.4,0,268.2,livré
VNT000442,2022-02-08,CLT11904,PRD0386,CH04,1,102.86,0,102.86,livré
VNT000443,2024-08-25,CLT05263,PRD0066,CH02,4,672.98,10,2422.73,en_cours
VNT000444,2022-07-15,CLT04036,PRD0037,CH02,4,1659.4,5,6305.72,en_cours
VNT000445,2024-11-21,CLT02282,PRD0044,CH06,2,2412.84,10,4343.11,livré
VNT000446,2023-08-20,CLT02555,PRD0350,CH06,1,238.74,0,238.74,livré
VNT000447,2023-03-17,CLT06741,PRD0043,CH04,1,4042.93,0,4042.93,livré
VNT000448,2024-08-30,CLT04614,PRD0311,CH05,1,96.09,0,96.09,livré
VNT000449,2024-07-21,CLT02276,PRD0321,CH05,1,276.36,0,276.36,livré
VNT000450,2022-07-27,CLT01898,PRD0289,CH06,2,31.93,0,63.86,livré
VNT000451,2024-04-20,CLT08848,PRD0013,CH02,2,1290.39,0,2580.78,livré
VNT000452,2023-11-16,CLT08105,PRD0315,CH05,3,145.63,0,436.89,livré
VNT000453,2023-01-25,CLT05797,PRD0032,CH02,10,1627.25,10,14645.25,livré
VNT000454,2022-04-13,CLT00353,PRD0076,CH06,4,161.66,0,646.64,livré
VNT000455,2024-11-10,CLT05263,PRD0110,CH03,4,35.74,5,135.81,livré
VNT000456,2024-11-19,CLT09388,PRD0240,CH04,4,1628.47,15,5536.8,en_cours
VNT000457,2024-02-12,CLT03661,PRD0075,CH04,8,376.32,0,3010.56,livré
VNT000458,2024-04-25,CLT01949,PRD0269,CH02,4,346.39,10,1247.0,livré
VNT000459,2023-10-16,CLT02101,PRD0191,CH01,1,1057.79,5,1004.9,livré
VNT000460,2022-12-20,CLT10173,PRD0201,CH05,1,2198.14,10,1978.33,annulé
VNT000461,2024-10-17,CLT04764,PRD0330,CH06,1,56.28,0,56.28,livré
VNT000462,2022-05-28,CLT06191,PRD0090,CH04,1,490.88,0,490.88,livré
VNT000463,2022-07-30,CLT01804,PRD0205,CH05,2,981.59,0,1963.18,livré
VNT000464,2022-02-01,CLT04989,PRD0059,CH03,1,885.14,5,840.88,livré
VNT000465,2024-10-14,CLT04933,PRD0369,CH05,4,258.67,5,982.95,livré
VNT000466,2024-10-24,CLT10738,PRD0315,CH05,4,145.63,0,582.52,en_cours
VNT000467,2024-12-17,CLT10810,PRD0056,CH07,2,124.74,0,249.48,livré
VNT000468,2022-01-26,CLT04415,PRD0314,CH01,1,63.94,0,63.94,en_cours
VNT000469,2024-02-05,CLT03107,PRD0059,CH04,5,885.14,0,4425.7,livré
VNT000470,2024-04-21,CLT03042,PRD0059,CH02,3,885.14,15,2257.11,livré
VNT000471,2023-12-29,CLT04592,PRD0155,CH07,1,415.1,0,415.1,livré
VNT000472,2024-11-14,CLT07480,PRD0271,CH05,4,489.85,10,1763.46,livré
VNT000473,2024-08-12,CLT10204,PRD0275,CH04,2,51.92,20,83.07,en_cours
VNT000474,2022-10-01,CLT01926,PRD0158,CH04,3,276.99,0,830.97,livré
VNT000475,2022-08-22,CLT02377,PRD0082,CH02,4,650.13,20,2080.42,livré
VNT000476,2022-01-25,CLT03498,PRD0212,CH01,1,2006.49,0,2006.49,livré
VNT000477,2022-08-12,CLT04002,PRD0068,CH06,1,486.01,15,413.11,livré
VNT000478,2023-03-11,CLT01648,PRD0250,CH06,1,115.69,5,109.91,livré
VNT000479,2024-11-11,CLT07921,PRD0037,CH04,2,1659.4,5,3152.86,livré
VNT000480,2023-07-06,CLT05413,PRD0057,CH05,3,746.9,0,2240.7,livré
VNT000481,2023-02-04,CLT01592,PRD0127,CH07,3,189.87,15,484.17,livré
VNT000482,2022-04-18,CLT07754,PRD0076,CH05,1,161.66,0,161.66,livré
VNT000483,2024-09-29,CLT11758,PRD0212,CH07,2,2006.49,0,4012.98,livré
VNT000484,2024-12-25,CLT07004,PRD0184,CH02,1,377.44,0,377.44,livré
VNT000485,2024-10-28,CLT06171,PRD0040,CH01,1,1112.02,10,1000.82,livré
VNT000486,2023-07-17,CLT07174,PRD0298,CH02,1,364.88,15,310.15,livré
VNT000487,2024-10-06,CLT05806,PRD0151,CH04,1,777.21,10,699.49,livré
VNT000488,2023-04-06,CLT10189,PRD0267,CH10,1,199.16,5,189.2,livré
VNT000489,2022-05-18,CLT11505,PRD0281,CH02,5,448.45,0,2242.25,annulé
VNT000490,2024-08-17,CLT09234,PRD0044,CH04,1,2412.84,5,2292.2,livré
VNT000491,2024-08-06,CLT03063,PRD0250,CH05,4,115.69,0,462.76,livré
VNT000492,2023-11-06,CLT08132,PRD0266,CH08,2,80.27,10,144.49,livré
VNT000493,2024-07-11,CLT02533,PRD0042,CH04,3,3962.49,0,11887.47,livré
VNT000494,2023-12-09,CLT05089,PRD0056,CH07,2,124.74,0,249.48,en_cours
VNT000495,2024-12-17,CLT07886,PRD0172,CH02,6,555.82,0,3334.92,livré
VNT000496,2024-11-01,CLT08826,PRD0060,CH09,4,397.17,20,1270.94,livré
VNT000497,2024-10-25,CLT05998,PRD0181,CH03,1,1265.93,0,1265.93,livré
VNT000498,2023-06-24,CLT02721,PRD0200,CH01,2,928.58,5,1764.3,annulé
VNT000499,2022-06-21,CLT10277,PRD0293,CH02,1,484.68,0,484.68,livré
VNT000500,2023-09-30,CLT02345,PRD0256,CH01,3,291.91,0,875.73,livré
VNT000501,2022-05-18,CLT04585,PRD0109,CH05,2,99.62,0,199.24,livré
VNT000502,2022-07-23,CLT06919,PRD0164,CH02,2,366.5,0,733.0,livré
VNT000503,2023-04-04,CLT02153,PRD0208,CH02,1,2347.78,5,2230.39,en_cours
VNT000504,2022-09-06,CLT09815,PRD0179,CH01,4,159.7,5,606.86,livré
VNT000505,2023-01-13,CLT01362,PRD0348,CH07,1,218.8,10,196.92,annulé
VNT000506,2023-06-06,CLT01620,PRD0180,CH06,1,361.6,0,361.6,en_cours
VNT000507,2024-08-28,CLT08870,PRD0385,CH06,6,410.9,0,2465.4,livré
VNT000508,2023-03-19,CLT05380,PRD0260,CH09,6,182.22,10,983.99,livré
VNT000509,2024-10-02,CLT07907,PRD0180,CH01,1,361.6,15,307.36,livré
VNT000510,2022-07-11,CLT01922,PRD0374,CH03,2,104.18,0,208.36,en_cours
VNT000511,2024-06-19,CLT02379,PRD0327,CH08,1,211.32,10,190.19,livré
VNT000512,2023-01-24,CLT09196,PRD0238,CH01,3,2784.38,15,7100.17,livré
VNT000513,2024-06-03,CLT09708,PRD0246,CH03,4,2732.03,5,10381.71,livré
VNT000514,2023-10-12,CLT06394,PRD0282,CH02,1,94.89,0,94.89,livré
VNT000515,2023-12-23,CLT10903,PRD0394,CH06,4,254.02,0,1016.08,livré
VNT000516,2023-08-04,CLT07382,PRD0360,CH02,3,710.62,10,1918.67,livré
VNT000517,2024-03-14,CLT10158,PRD0062,CH02,1,374.61,0,374.61,en_cours
VNT000518,2022-03-10,CLT01663,PRD0251,CH04,1,140.91,15,119.77,livré
VNT000519,2023-04-17,CLT10782,PRD0241,CH04,2,1873.67,0,3747.34,livré
VNT000520,2022-01-08,CLT11255,PRD0238,CH02,2,2784.38,0,5568.76,livré
VNT000521,2022-06-13,CLT00921,PRD0322,CH04,1,120.14,0,120.14,livré
VNT000522,2022-05-14,CLT05170,PRD0264,CH07,4,495.91,0,1983.64,livré
VNT000523,2024-10-12,CLT06482,PRD0337,CH04,5,287.2,15,1220.6,livré
VNT000524,2022-04-15,CLT06594,PRD0197,CH04,2,491.53,15,835.6,annulé
VNT000525,2023-08-11,CLT08579,PRD0277,CH06,4,284.34,0,1137.36,livré
VNT000526,2023-07-13,CLT05591,PRD0030,CH06,3,2042.84,5,5822.09,livré
VNT000527,2024-10-25,CLT05801,PRD0114,CH04,9,156.34,10,1266.35,livré
VNT000528,2023-11-07,CLT02821,PRD0214,CH07,2,2664.81,0,5329.62,en_cours
VNT000529,2022-08-11,CLT07285,PRD0122,CH04,1,183.83,10,165.45,livré
VNT000530,2023-03-12,CLT07638,PRD0277,CH07,1,284.34,0,284.34,annulé
VNT000531,2024-04-24,CLT01791,PRD0284,CH05,1,58.52,20,46.82,livré
VNT000532,2023-11-30,CLT05339,PRD0270,CH04,3,226.18,0,678.54,livré
VNT000533,2024-01-23,CLT00022,PRD0148,CH05,2,190.88,20,305.41,livré
VNT000534,2024-06-08,CLT09087,PRD0094,CH07,1,870.37,0,870.37,livré
VNT000535,2023-01-14,CLT03376,PRD0185,CH05,2,996.43,0,1992.86,en_cours
VNT000536,2023-12-17,CLT05438,PRD0070,CH01,1,642.44,0,642.44,en_cours
VNT000537,2024-12-29,CLT02883,PRD0168,CH08,2,586.23,5,1113.84,livré
VNT000538,2022-01-22,CLT10274,PRD0132,CH06,1,141.07,15,119.91,livré
VNT000539,2024-04-25,CLT04239,PRD0080,CH01,3,507.06,0,1521.18,livré
VNT000540,2024-02-09,CLT02792,PRD0036,CH08,2,1104.34,0,2208.68,livré
VNT000541,2022-03-09,CLT11619,PRD0095,CH01,1,586.37,15,498.41,livré
VNT000542,2023-12-09,CLT03657,PRD0223,CH08,3,2053.79,5,5853.3,livré
VNT000543,2022-01-21,CLT04648,PRD0399,CH02,3,733.09,0,2199.27,livré
VNT000544,2023-10-16,CLT02622,PRD0123,CH07,3,104.48,5,297.77,livré
VNT000545,2023-03-16,CLT03860,PRD0286,CH09,3,397.87,0,1193.61,livré
VNT000546,2022-05-25,CLT04726,PRD0299,CH04,7,231.84,5,1541.74,livré
VNT000547,2024-06-11,CLT05356,PRD0166,CH01,4,255.29,0,1021.16,livré
VNT000548,2024-08-25,CLT10993,PRD0160,CH05,6,1131.61,0,6789.66,livré
VNT000549,2023-07-05,CLT04757,PRD0095,CH06,1,586.37,5,557.05,livré
VNT000550,2023-03-05,CLT08485,PRD0304,CH02,4,75.24,0,300.96,livré
VNT000551,2024-01-08,CLT07091,PRD0281,CH02,4,448.45,15,1524.73,livré
VNT000552,2024-12-07,CLT04429,PRD0012,CH06,1,3807.89,0,3807.89,annulé
VNT000553,2024-07-16,CLT07682,PRD0315,CH02,1,145.63,15,123.79,livré
VNT000554,2022-05-31,CLT07489,PRD0382,CH03,10,405.4,15,3445.9,livré
VNT000555,2022-04-18,CLT06176,PRD0132,CH05,3,141.07,0,423.21,livré
VNT000556,2024-11-08,CLT07079,PRD0057,CH09,2,746.9,0,1493.8,livré
VNT000557,2022-11-27,CLT04434,PRD0187,CH07,2,1347.27,15,2290.36,livré
VNT000558,2022-08-16,CLT11349,PRD0048,CH06,1,1788.65,0,1788.65,livré
VNT000559,2023-10-30,CLT10727,PRD0310,CH03,2,264.14,5,501.87,livré
VNT000560,2022-10-08,CLT11992,PRD0042,CH01,4,3962.49,0,15849.96,en_cours
VNT000561,2023-01-21,CLT06925,PRD0126,CH03,1,180.67,15,153.57,livré
VNT000562,2023-06-01,CLT09328,PRD0344,CH02,8,280.68,15,1908.62,en_cours
VNT000563,2024-08-14,CLT01660,PRD0240,CH01,2,1628.47,5,3094.09,livré
VNT000564,2023-02-07,CLT05402,PRD0118,CH04,3,100.96,5,287.74,livré
VNT000565,2024-12-06,CLT03725,PRD0309,CH06,3,147.17,10,397.36,en_cours
VNT000566,2023-03-20,CLT04255,PRD0328,CH04,2,75.84,5,144.1,livré
VNT000567,2023-12-08,CLT09371,PRD0029,CH04,1,3660.53,0,3660.53,livré
VNT000568,2024-03-21,CLT09548,PRD0086,CH04,1,148.14,0,148.14,livré
VNT000569,2023-08-28,CLT04502,PRD0006,CH06,2,486.86,0,973.72,annulé
VNT000570,2022-02-25,CLT04055,PRD0378,CH04,1,727.65,0,727.65,livré
VNT000571,2024-07-31,CLT07993,PRD0298,CH06,1,364.88,15,310.15,livré
VNT000572,2023-12-19,CLT07161,PRD0265,CH06,1,406.6,10,365.94,livré
VNT000573,2023-11-27,CLT02491,PRD0161,CH09,1,694.98,0,694.98,en_cours
VNT000574,2023-10-16,CLT06244,PRD0291,CH04,2,271.03,0,542.06,livré
VNT000575,2024-06-26,CLT00243,PRD0341,CH04,2,93.71,0,187.42,livré
VNT000576,2024-02-05,CLT08155,PRD0341,CH06,3,93.71,5,267.07,livré
VNT000577,2024-08-27,CLT10994,PRD0323,CH03,4,197.27,0,789.08,en_cours
VNT000578,2023-05-08,CLT02002,PRD0079,CH03,6,387.4,5,2208.18,livré
VNT000579,2023-11-29,CLT03952,PRD0237,CH02,5,2366.69,10,10650.11,livré
VNT000580,2023-04-13,CLT07825,PRD0183,CH08,1,994.73,5,944.99,livré
VNT000581,2024-02-17,CLT10185,PRD0135,CH05,3,78.52,0,235.56,livré
VNT000582,2024-02-10,CLT06501,PRD0046,CH08,3,2859.25,0,8577.75,livré
VNT000583,2022-11-07,CLT01974,PRD0235,CH06,1,2840.17,0,2840.17,livré
VNT000584,2024-11-27,CLT07880,PRD0157,CH01,1,260.0,0,260.0,livré
VNT000585,2024-02-12,CLT10386,PRD0027,CH07,3,2073.52,0,6220.56,livré
VNT000586,2023-12-20,CLT08627,PRD0170,CH03,1,1163.08,0,1163.08,livré
VNT000587,2023-05-27,CLT09922,PRD0366,CH05,3,426.69,0,1280.07,livré
VNT000588,2023-06-13,CLT07956,PRD0281,CH05,4,448.45,0,1793.8,annulé
VNT000589,2024-09-24,CLT06575,PRD0051,CH04,6,788.32,15,4020.43,livré
VNT000590,2022-05-29,CLT07471,PRD0180,CH01,1,361.6,10,325.44,livré
VNT000591,2024-05-07,CLT07386,PRD0303,CH06,2,220.68,0,441.36,livré
VNT000592,2023-06-15,CLT02251,PRD0084,CH01,2,864.33,5,1642.23,livré
VNT000593,2023-10-22,CLT05230,PRD0314,CH06,1,63.94,15,54.35,livré
VNT000594,2024-09-27,CLT10392,PRD0209,CH03,3,520.91,15,1328.32,livré
VNT000595,2024-07-07,CLT04928,PRD0125,CH05,5,45.02,0,225.1,livré
VNT000596,2023-04-05,CLT08664,PRD0240,CH04,1,1628.47,15,1384.2,livré
VNT000597,2022-03-23,CLT03804,PRD0136,CH04,4,166.11,15,564.77,en_cours
VNT000598,2023-12-17,CLT00597,PRD0024,CH04,1,831.57,0,831.57,livré
VNT000599,2024-11-05,CLT09261,PRD0059,CH02,1,885.14,0,885.14,livré
VNT000600,2024-04-30,CLT06859,PRD0071,CH09,3,744.59,5,2122.08,livré
VNT000601,2023-11-14,CLT07665,PRD0397,CH04,8,751.95,0,6015.6,livré
VNT000602,2023-05-20,CLT10646,PRD0367,CH02,4,372.14,15,1265.28,livré
VNT000603,2022-04-11,CLT05164,PRD0208,CH02,3,2347.78,20,5634.67,livré
VNT000604,2024-03-22,CLT08123,PRD0157,CH08,2,260.0,15,442.0,annulé
VNT000605,2022-06-25,CLT02173,PRD0253,CH05,2,293.58,0,587.16,livré
VNT000606,2023-12-21,CLT03419,PRD0360,CH06,3,710.62,0,2131.86,livré
VNT000607,2022-02-03,CLT07490,PRD0278,CH05,2,203.13,15,345.32,livré
VNT000608,2024-08-23,CLT08389,PRD0215,CH05,4,1590.84,5,6045.19,en_cours
VNT000609,2023-03-27,CLT07134,PRD0306,CH05,3,286.71,15,731.11,livré
VNT000610,2023-01-15,CLT05396,PRD0252,CH01,1,139.22,15,118.34,livré
VNT000611,2022-07-17,CLT01013,PRD0155,CH01,4,415.1,15,1411.34,livré
VNT000612,2024-12-29,CLT01459,PRD0125,CH07,4,45.02,5,171.08,annulé
VNT000613,2023-03-10,CLT03995,PRD0038,CH05,1,1064.35,20,851.48,annulé
VNT000614,2023-03-17,CLT09418,PRD0070,CH06,3,642.44,5,1830.95,livré
VNT000615,2023-02-08,CLT04568,PRD0311,CH04,4,96.09,0,384.36,livré
VNT000616,2023-01-17,CLT07616,PRD0204,CH06,2,285.68,0,571.36,livré
VNT000617,2023-05-27,CLT01724,PRD0004,CH05,6,310.6,15,1584.06,livré
VNT000618,2023-07-02,CLT04496,PRD0022,CH01,9,606.35,5,5184.29,livré
VNT000619,2022-09-23,CLT10772,PRD0205,CH01,2,981.59,5,1865.02,livré
